model	sut_id	target_module	repeat	cluster_status	final_status	final_class	coverage_available	mutation_available	executable_for_coverage	runnable_test_count	line_pct_raw	branch_pct_raw	mutation_score_pct_raw	line_pct_strict0	branch_pct_strict0	mutation_score_pct_strict0	mutation_total	mutation_checked	generated_tests_sha256	source_cluster_status_json	eval_status_json	nodeid_rescue_v1_applied	nodeid_rescue_v1_old_status	nodeid_rescue_v1_pass_count	nodeid_rescue_v1_fail_count	nodeid_rescue_v1_passing_nodeids	mutation_v5_applied	mutation_v5_batch_status	mutation_v5_tool_exit_code	mutation_v5_parse_source	mutation_v5_killed	mutation_v5_survived	mutation_v5_timeout	mutation_v5_suspicious	mutation_v5_skipped	mutation_v5_not_checked	mutation_v5_no_tests	mutation_v5_total	mutation_v5_logcorrected
cluster-safe-codestral-22b-ctx16k	cookiecutter_1f	cookiecutter.log	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			13efccd3dad15a09e67379dce41fafcb77c6a907d763d3bdfebe7527b1511090	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_1f/run_0001/0007-3/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	cookiecutter_1f	cookiecutter.log	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f5d1d5f5cb98e02b296e4b755310c21bb67899e7b9eed9c84b14746df401283c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_1f/run_0001/0007-4/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	cookiecutter_1f	cookiecutter.log	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			fc538ff75cf24cf1f247b87b4aa16be620bbddee89ac04e97f64b639f5a51808	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_1f/run_0001/0007-5/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	cookiecutter_3f	cookiecutter.log	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	100.0	100.0	96.29629629629629	100.0	100.0	96.29629629629629	27	27	4d220c5d8760ec25929f8406b9530d1d906df834ac50c0552600e3dfa4bb5c23	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	26	1	0	0	0	0	0	27	True
cluster-safe-codestral-22b-ctx16k	cookiecutter_3f	cookiecutter.log	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	76.19	50.0	29.629629629629626	76.19	50.0	29.629629629629626	27	27	65ff421ec435edb6bff7f902724fea53c3caae7dc5395a4cc00992c57e6f5856	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	8	19	0	0	0	0	0	27	True
cluster-safe-codestral-22b-ctx16k	cookiecutter_3f	cookiecutter.log	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	76.19	50.0	37.03703703703704	76.19	50.0	37.03703703703704	27	27	b9e8a17d0b8cfd5c7420f4e791f024ba3ef8a8df460b27aa7037edc6115a30d8	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	10	17	0	0	0	0	0	27	True
cluster-safe-codestral-22b-ctx16k	cookiecutter_3f	cookiecutter.log	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	100.0	100.0	66.66666666666666	100.0	100.0	66.66666666666666	27	27	4d36c4e75f4f924fa8b5fd054674f91e2040f4b1a3518d82d2308edb30539f07	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	9	0	0	0	0	0	27	True
cluster-safe-codestral-22b-ctx16k	cookiecutter_3f	cookiecutter.log	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	76.19	50.0	48.148148148148145	76.19	50.0	48.148148148148145	27	27	496ee2bb42e3cec4a0c10f3f2d4312620706cc4b04aeece31f9779ec0c050e3b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/cookiecutter_3f/run_0001/0008-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	13	14	0	0	0	0	0	27	True
cluster-safe-codestral-22b-ctx16k	httpie_1f	httpie.sessions	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	41.38	7.143	77.27272727272727	41.38	7.143	77.27272727272727	111	22	0e663314ae3087ad6ca9023c8ab91c43860d4790d2272ed03d39e3855fcd7447	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	17	5	0	0	0	0	89	111	True
cluster-safe-codestral-22b-ctx16k	httpie_1f	httpie.sessions	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			dba1efa52c1318af9f8c98e68224dd0e25bf1eea97dbb4262d709f58b94ebb81	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-2/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_1f	httpie.sessions	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			723e7c2ae451474187d7ff7dacf5fd04b1bc4f800be216fc4774c1490140bbc5	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-3/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_1f	httpie.sessions	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			bca17be9c6985f1804b1a629bc0d2763d32aa6508f97d860093dcfe9bf265969	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-4/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_1f	httpie.sessions	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			7a220f022bb417c41d656983b0a92c03e229ee93f2248713bc4fe9b0badd2e47	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_1f/run_0001/0009-5/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_2f	httpie.sessions	1	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f88863b2096482bd17d27b74ff103b088aabd29b433d8945726c2f6e962fb77c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-1/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_2f	httpie.sessions	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			0294efc3737236029b128830b1db5984b67efcacd62659ccd6c3ed44c8ecf5ec	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-2/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_2f	httpie.sessions	3	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	a033825274a170bf0116714def54b9237f1fffe2858f084c2747e2e0c9e9cc27	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-3/metrics/status.json	False					False												
cluster-safe-codestral-22b-ctx16k	httpie_2f	httpie.sessions	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			0828fb11c4d1c4503e8ece6014a7893a2b1c38cc2d0a7b970ad63af768266668	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-4/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	httpie_2f	httpie.sessions	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			ae5a478f7623f9770242f53df7e83a3f47ff976658e1ea7643fde68e9af5eab2	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/httpie_2f/run_0001/0010-5/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	matplotlib_16f	matplotlib.cbook	1	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			d5cea5af7fb42384f1e1f9f64135f81722759d54d763bc13d43552e4d80bf678	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-1/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	matplotlib_16f	matplotlib.cbook	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			092ed25ace6c7c41b658790ead946719e87f406ed0b7ab50f44694badd335d5d	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-2/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	matplotlib_16f	matplotlib.cbook	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	7	28.05	8.38		28.05	8.38	0.0	1939	0	55f7f84ea1ef3dbee1b5b218325c6921f86b550a6cbedd542f5cadf93074372f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-codestral-22b-ctx16k	matplotlib_16f	matplotlib.cbook	4	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	7	31.73	12.01		31.73	12.01	0.0	1939	0	0f70860adf7db8570899bf74b789c399fbe3f606c0878e2b6da77823134edb11	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-4/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-codestral-22b-ctx16k	matplotlib_16f	matplotlib.cbook	5	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	1	24.67	5.866		24.67	5.866	0.0	1939	0	8efaef65350936bf599c0af917be73e36ad326421aace6c5fcc4dc5fd540c4c1	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_16f/run_0001/0011-5/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-codestral-22b-ctx16k	matplotlib_9f	matplotlib.cbook	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	7	27.78	11.17		27.78	11.17	0.0	2143	0	f6be5b8fbd7a71158ae9c5ecbf9d035baf78df6b80d7c93d91b8f67b73e03593	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-codestral-22b-ctx16k	matplotlib_9f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	2	24.7	7.107		24.7	7.107	0.0	2143	0	c5ab60df1fdddaa7e38957e2891377102b5ff7f70707e51050298a82df423964	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-codestral-22b-ctx16k	matplotlib_9f	matplotlib.cbook	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	3	25.89	8.376		25.89	8.376	0.0	2143	0	0c43e7e3c3ad8216545412fc9c5e7253d61bfbf497f12c64163d9dcec2c8cc71	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-codestral-22b-ctx16k	matplotlib_9f	matplotlib.cbook	4	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	3	25.79	8.376		25.79	8.376	0.0	2143	0	9c067fecd1a3643b652862356289f510c8e79cfd10a73d7f78959b575c9fadb6	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-4/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-codestral-22b-ctx16k	matplotlib_9f	matplotlib.cbook	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			2b7d07bde1007f35ddc46a3dae54bbd292b009ffec280691ef7c5cbc1a73f3be	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/matplotlib_9f/run_0001/0012-5/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	thefuck_25f	thefuck.types	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	92.86	100.0	100.0	92.86	100.0	100.0	10	5	fc3ef172ac5a12b2052bba9d6774f33200302462e4657cf2ff34e8bb4510b327	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	5	0	0	0	0	0	5	10	True
cluster-safe-codestral-22b-ctx16k	thefuck_25f	thefuck.types	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			cd745628405fdeb1c4de888f764ab184099fd94053c686ca9faaf0e0c1b10238	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-2/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	thefuck_25f	thefuck.types	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	92.86	100.0	100.0	92.86	100.0	100.0	10	5	aa7d6afd6af5e58909b4858c81c9ec8385671296a980b139fd91e82e94abe455	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	5	0	0	0	0	0	5	10	True
cluster-safe-codestral-22b-ctx16k	thefuck_25f	thefuck.types	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	71.43	100.0	100.0	71.43	100.0	100.0	10	5	597f4941588484d4f072dfce0f1c7b7ba14978f2b3e928ed65ff1409dce698c7	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	5	0	0	0	0	0	5	10	True
cluster-safe-codestral-22b-ctx16k	thefuck_25f	thefuck.types	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			67048125e943dd7dc4da5027b6ca45a5145cba754fbb6c21c840fa38f2dbcfac	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/thefuck_25f/run_0001/0013-5/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	tornado_14f	tornado.escape	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	15	45.95	20.97	46.93877551020408	45.95	20.97	46.93877551020408	211	98	0909858a72aa9c8f838f630b2d4fc65255b8d2f84f6ff54f72c60bb3abd344ab	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	46	52	0	0	0	0	113	211	True
cluster-safe-codestral-22b-ctx16k	tornado_14f	tornado.escape	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	9	50.68	30.65	47.16981132075472	50.68	30.65	47.16981132075472	211	106	920fd2be8c177c73ad232809b83e0c9c27d95d714ef47f109abb2aeaf1fa7d59	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	50	56	0	0	0	0	105	211	True
cluster-safe-codestral-22b-ctx16k	tornado_14f	tornado.escape	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			7aaf92343b3964edd1115fbcd84c6e22e1a2907bfb43546fdef9ab31983ea739	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-3/status.json		False					False												
cluster-safe-codestral-22b-ctx16k	tornado_14f	tornado.escape	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	16	47.97	25.81	50.0	47.97	25.81	50.0	211	98	ec7dc78a1236ed9e293ab6da48420c0ec5ad8039442eb41cb1ea390b274c63a2	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	49	49	0	0	0	0	113	211	True
cluster-safe-codestral-22b-ctx16k	tornado_14f	tornado.escape	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	39.86	12.9	40.74074074074074	39.86	12.9	40.74074074074074	211	54	0ad4fdc103d58f7ccacfef90478cf0e88b2b79a5a7dfd5fb66953c14ed18bdec	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_14f/run_0001/0014-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	22	32	0	0	0	0	157	211	True
cluster-safe-codestral-22b-ctx16k	tornado_4f	tornado.escape	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	6	50.0	17.86	42.73504273504273	50.0	17.86	42.73504273504273	251	117	94028095ed1e420a2391dbb47a06c320550e598eb9c15ab6a1b86ae1ce639682	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_4f/run_0001/0015-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-codestral-22b-ctx16k/tornado_4f/run_0001/0015-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	50	67	0	0	0	0	134	251	True
